PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2018-06-03T05:30:00Z,2018-06-03T05:00:00Z,PT30M,17.7,0.05,-56,0.0,13.8,0,0,0,0,0,0,26.7,78.0,0.0,1020.5,31,6.9,99
2018-06-03T06:00:00Z,2018-06-03T05:30:00Z,PT30M,17.7,0.05,-61,0.0,13.9,0,0,0,0,0,0,26.8,78.3,0.0,1020.4,32,6.9,94
2018-06-03T06:30:00Z,2018-06-03T06:00:00Z,PT30M,17.7,0.05,-65,2.7,14.0,14,35,3,17,13,13,26.9,78.8,0.0,1020.4,32,6.8,88
2018-06-03T07:00:00Z,2018-06-03T06:30:00Z,PT30M,17.8,0.05,-69,15.3,14.2,59,108,16,75,52,88,27.0,79.6,0.0,1020.5,32,6.6,82
2018-06-03T07:30:00Z,2018-06-03T07:00:00Z,PT30M,17.8,0.05,-72,21.2,14.4,115,123,31,147,113,228,27.1,80.4,0.0,1020.5,31,6.5,76
2018-06-03T08:00:00Z,2018-06-03T07:30:00Z,PT30M,17.8,0.05,-76,26.1,14.5,183,93,29,212,183,290,27.1,81.2,0.0,1020.6,31,6.3,70
2018-06-03T08:30:00Z,2018-06-03T08:00:00Z,PT30M,17.9,0.05,-79,36.6,14.7,250,2,1,251,236,253,27.2,82.0,0.0,1020.6,31,6.1,64
2018-06-03T09:00:00Z,2018-06-03T08:30:00Z,PT30M,17.9,0.05,-83,29.9,14.9,301,94,53,354,324,411,27.3,82.7,0.0,1020.7,31,6.0,58
2018-06-03T09:30:00Z,2018-06-03T09:00:00Z,PT30M,18.1,0.05,-86,23.6,15.1,325,221,136,461,415,579,27.2,82.7,0.0,1020.8,30,5.7,52
2018-06-03T10:00:00Z,2018-06-03T09:30:00Z,PT30M,18.5,0.05,-90,27.3,15.3,393,164,117,510,472,576,27.0,81.8,0.0,1020.9,29,5.4,45
2018-06-03T10:30:00Z,2018-06-03T10:00:00Z,PT30M,18.9,0.05,-95,24.3,15.5,413,234,181,594,553,668,26.7,80.8,0.0,1021.0,28,5.0,39
2018-06-03T11:00:00Z,2018-06-03T10:30:00Z,PT30M,19.2,0.05,-100,26.5,15.7,466,199,168,634,597,676,26.5,80.0,0.0,1021.1,27,4.7,33
2018-06-03T11:30:00Z,2018-06-03T11:00:00Z,PT30M,19.6,0.05,-107,23.6,15.9,469,266,237,706,668,743,26.3,79.1,0.0,1021.1,26,4.4,27
2018-06-03T12:00:00Z,2018-06-03T11:30:00Z,PT30M,20.0,0.05,-116,33.5,16.1,573,80,74,647,611,654,26.0,78.2,0.0,1021.2,25,4.1,21
2018-06-03T12:30:00Z,2018-06-03T12:00:00Z,PT30M,20.1,0.05,-131,37.5,16.2,588,42,40,629,594,630,25.9,78.4,0.0,1021.2,22,4.0,15
2018-06-03T13:00:00Z,2018-06-03T12:30:00Z,PT30M,19.8,0.05,-157,49.8,16.1,514,1,0,515,484,515,25.9,79.5,0.0,1021.2,20,4.1,12
2018-06-03T13:30:00Z,2018-06-03T13:00:00Z,PT30M,19.5,0.05,168,50.4,16.1,510,0,0,510,479,510,25.9,80.7,0.0,1021.1,18,4.3,11
2018-06-03T14:00:00Z,2018-06-03T13:30:00Z,PT30M,19.2,0.05,138,44.7,16.0,546,15,14,560,527,561,25.8,81.8,0.0,1021.0,16,4.5,14
2018-06-03T14:30:00Z,2018-06-03T14:00:00Z,PT30M,18.9,0.05,120,33.9,16.0,586,70,66,652,617,656,25.8,83.0,0.0,1020.9,14,4.6,19
2018-06-03T15:00:00Z,2018-06-03T14:30:00Z,PT30M,18.6,0.05,109,31.1,15.9,544,117,105,649,614,664,25.8,84.2,0.0,1020.9,12,4.8,24
2018-06-03T15:30:00Z,2018-06-03T15:00:00Z,PT30M,18.5,0.05,102,22.7,16.0,441,284,243,684,643,737,25.8,85.1,0.0,1020.8,11,5.1,31
2018-06-03T16:00:00Z,2018-06-03T15:30:00Z,PT30M,18.5,0.05,96,27.4,16.1,449,177,143,592,554,640,25.7,85.5,0.0,1020.7,10,5.4,37
2018-06-03T16:30:00Z,2018-06-03T16:00:00Z,PT30M,18.5,0.05,92,30.3,16.2,428,113,83,511,476,554,25.6,86.0,0.0,1020.6,9,5.7,43
2018-06-03T17:00:00Z,2018-06-03T16:30:00Z,PT30M,18.6,0.05,88,23.5,16.3,336,238,152,488,442,606,25.5,86.4,0.0,1020.6,8,6.1,49
2018-06-03T17:30:00Z,2018-06-03T17:00:00Z,PT30M,18.6,0.05,84,28.2,16.4,289,176,103,392,353,491,25.5,86.9,0.0,1020.5,7,6.4,56
2018-06-03T18:00:00Z,2018-06-03T17:30:00Z,PT30M,18.6,0.05,80,53.9,16.5,202,1,1,203,190,203,25.4,87.4,0.0,1020.4,6,6.7,62
2018-06-03T18:30:00Z,2018-06-03T18:00:00Z,PT30M,18.6,0.05,77,57.4,16.5,140,0,0,140,132,140,25.3,87.6,0.0,1020.4,7,6.9,68
2018-06-03T19:00:00Z,2018-06-03T18:30:00Z,PT30M,18.6,0.05,73,57.8,16.6,95,0,0,95,89,95,25.2,87.7,0.0,1020.5,8,7.0,74
2018-06-03T19:30:00Z,2018-06-03T19:00:00Z,PT30M,18.6,0.05,70,52.3,16.6,56,0,0,56,53,56,25.1,87.8,0.0,1020.6,9,7.1,80
2018-06-03T20:00:00Z,2018-06-03T19:30:00Z,PT30M,18.7,0.05,66,14.1,16.6,25,60,5,30,22,23,25.0,87.9,0.0,1020.6,10,7.1,86
2018-06-03T20:30:00Z,2018-06-03T20:00:00Z,PT30M,18.7,0.05,62,0.0,16.7,1,3,0,1,1,1,24.9,88.0,0.0,1020.7,12,7.2,92
2018-06-03T21:00:00Z,2018-06-03T20:30:00Z,PT30M,18.7,0.05,58,0.0,16.7,0,0,0,0,0,0,24.8,88.1,0.0,1020.8,13,7.3,97
2018-06-03T21:30:00Z,2018-06-03T21:00:00Z,PT30M,18.7,0.05,53,0.0,16.6,0,0,0,0,0,0,24.9,87.7,0.0,1020.9,15,7.2,102
2018-06-03T22:00:00Z,2018-06-03T21:30:00Z,PT30M,18.8,0.05,48,0.0,16.5,0,0,0,0,0,0,25.2,86.9,0.0,1020.9,18,7.0,107
2018-06-03T22:30:00Z,2018-06-03T22:00:00Z,PT30M,18.8,0.05,42,7.6,16.4,0,0,0,0,0,0,25.4,86.0,0.0,1021.0,21,6.9,112
2018-06-03T23:00:00Z,2018-06-03T22:30:00Z,PT30M,18.8,0.05,36,51.3,16.3,0,0,0,0,0,0,25.7,85.2,0.0,1021.0,24,6.7,116
2018-06-03T23:30:00Z,2018-06-03T23:00:00Z,PT30M,18.9,0.05,29,51.7,16.2,0,0,0,0,0,0,26.0,84.3,0.0,1021.1,27,6.6,119
2018-06-04T00:00:00Z,2018-06-03T23:30:00Z,PT30M,18.9,0.05,22,51.5,16.1,0,0,0,0,0,0,26.3,83.6,0.0,1021.1,31,6.5,122
2018-06-04T00:30:00Z,2018-06-04T00:00:00Z,PT30M,18.9,0.05,14,51.3,16.1,0,0,0,0,0,0,26.4,83.7,0.0,1021.1,33,6.5,124
2018-06-04T01:00:00Z,2018-06-04T00:30:00Z,PT30M,18.8,0.05,6,51.5,16.1,0,0,0,0,0,0,26.3,84.7,0.0,1020.9,33,6.4,125
2018-06-04T01:30:00Z,2018-06-04T01:00:00Z,PT30M,18.6,0.05,-3,54.2,16.2,0,0,0,0,0,0,26.2,85.7,0.0,1020.7,34,6.4,125
2018-06-04T02:00:00Z,2018-06-04T01:30:00Z,PT30M,18.5,0.05,-11,69.5,16.3,0,0,0,0,0,0,26.0,86.7,0.0,1020.5,35,6.3,124
2018-06-04T02:30:00Z,2018-06-04T02:00:00Z,PT30M,18.4,0.06,-19,69.8,16.3,0,0,0,0,0,0,25.9,87.8,0.0,1020.3,35,6.3,123
2018-06-04T03:00:00Z,2018-06-04T02:30:00Z,PT30M,18.3,0.06,-27,69.8,16.4,0,0,0,0,0,0,25.8,88.8,0.0,1020.1,36,6.2,120
2018-06-04T03:30:00Z,2018-06-04T03:00:00Z,PT30M,18.2,0.06,-34,69.8,16.3,0,0,0,0,0,0,25.7,89.0,0.0,1020.0,37,6.2,117
2018-06-04T04:00:00Z,2018-06-04T03:30:00Z,PT30M,18.1,0.06,-40,69.6,16.2,0,0,0,0,0,0,25.5,88.4,0.0,1019.8,38,6.1,113
2018-06-04T04:30:00Z,2018-06-04T04:00:00Z,PT30M,18.1,0.06,-46,71.5,16.0,0,0,0,0,0,0,25.4,87.7,0.0,1019.7,39,6.0,109
2018-06-04T05:00:00Z,2018-06-04T04:30:00Z,PT30M,18.0,0.06,-51,82.8,15.8,0,0,0,0,0,0,25.2,87.1,0.0,1019.6,40,5.9,104
2018-06-04T05:30:00Z,2018-06-04T05:00:00Z,PT30M,18.0,0.06,-56,83.0,15.7,0,0,0,0,0,0,25.0,86.4,0.0,1019.5,42,5.8,99
2018-06-04T06:00:00Z,2018-06-04T05:30:00Z,PT30M,17.9,0.06,-61,83.0,15.5,0,0,0,0,0,0,24.9,85.8,0.0,1019.4,43,5.7,94
2018-06-04T06:30:00Z,2018-06-04T06:00:00Z,PT30M,17.9,0.06,-65,71.6,15.4,9,0,0,9,8,9,24.8,85.4,0.0,1019.4,43,5.7,88
2018-06-04T07:00:00Z,2018-06-04T06:30:00Z,PT30M,17.8,0.06,-68,17.9,15.3,56,135,20,76,48,93,24.8,85.2,0.0,1019.5,43,5.6,82
2018-06-04T07:30:00Z,2018-06-04T07:00:00Z,PT30M,17.8,0.06,-72,29.1,15.2,125,33,9,134,119,156,24.9,85.1,0.0,1019.6,43,5.6,76
2018-06-04T08:00:00Z,2018-06-04T07:30:00Z,PT30M,17.7,0.06,-76,27.1,15.1,184,86,29,213,185,286,24.9,84.9,0.0,1019.7,42,5.6,70
2018-06-04T08:30:00Z,2018-06-04T08:00:00Z,PT30M,17.6,0.06,-79,46.2,15.1,212,2,1,213,200,214,24.9,84.8,0.0,1019.8,42,5.6,64
2018-06-04T09:00:00Z,2018-06-04T08:30:00Z,PT30M,17.6,0.06,-83,53.9,15.0,233,0,0,233,219,233,24.9,84.6,0.0,1019.9,42,5.6,58
2018-06-04T09:30:00Z,2018-06-04T09:00:00Z,PT30M,17.8,0.06,-86,46.6,14.9,325,0,0,325,305,325,25.1,83.5,0.0,1020.0,41,5.4,52
2018-06-04T10:00:00Z,2018-06-04T09:30:00Z,PT30M,18.1,0.06,-90,50.5,14.9,347,0,0,347,326,347,25.4,81.5,0.0,1020.2,39,5.1,45
2018-06-04T10:30:00Z,2018-06-04T10:00:00Z,PT30M,18.5,0.06,-94,49.1,14.9,400,0,0,400,376,400,25.8,79.6,0.0,1020.3,38,4.8,39
2018-06-04T11:00:00Z,2018-06-04T10:30:00Z,PT30M,18.9,0.06,-100,52.2,14.9,411,0,0,411,386,411,26.1,77.7,0.0,1020.4,36,4.5,33
2018-06-04T11:30:00Z,2018-06-04T11:00:00Z,PT30M,19.2,0.06,-106,59.5,14.9,373,0,0,373,351,373,26.5,75.8,0.0,1020.5,35,4.2,26
2018-06-04T12:00:00Z,2018-06-04T11:30:00Z,PT30M,19.6,0.06,-116,69.5,14.9,295,0,0,295,278,295,26.8,74.1,0.0,1020.6,33,4.0,21
2018-06-04T12:30:00Z,2018-06-04T12:00:00Z,PT30M,19.6,0.06,-131,73.1,14.9,270,0,0,270,254,270,27.1,74.0,0.0,1020.6,32,3.9,15
2018-06-04T13:00:00Z,2018-06-04T12:30:00Z,PT30M,19.3,0.06,-156,67.9,14.9,328,0,0,328,308,328,27.3,75.5,0.0,1020.5,32,4.0,11
2018-06-04T13:30:00Z,2018-06-04T13:00:00Z,PT30M,19.0,0.06,168,73.5,14.9,271,0,0,271,255,271,27.5,77.0,0.0,1020.4,33,4.1,11
2018-06-04T14:00:00Z,2018-06-04T13:30:00Z,PT30M,18.7,0.06,138,68.0,14.9,324,0,0,324,305,324,27.6,78.6,0.0,1020.3,33,4.2,14
2018-06-04T14:30:00Z,2018-06-04T14:00:00Z,PT30M,18.4,0.06,120,62.3,14.9,370,0,0,370,348,370,27.8,80.3,0.0,1020.2,34,4.3,19
2018-06-04T15:00:00Z,2018-06-04T14:30:00Z,PT30M,18.1,0.06,109,56.0,14.9,413,0,0,413,388,413,28.0,81.9,0.0,1020.0,34,4.4,24
2018-06-04T15:30:00Z,2018-06-04T15:00:00Z,PT30M,17.9,0.06,102,60.9,14.9,344,0,0,344,324,344,28.2,82.8,0.0,1019.9,35,4.4,30
2018-06-04T16:00:00Z,2018-06-04T15:30:00Z,PT30M,17.9,0.06,96,60.5,14.9,320,0,0,320,301,320,28.4,82.8,0.0,1019.8,36,4.5,37
2018-06-04T16:30:00Z,2018-06-04T16:00:00Z,PT30M,17.9,0.06,92,57.9,14.9,306,0,0,306,287,306,28.6,82.9,0.0,1019.7,37,4.5,43
2018-06-04T17:00:00Z,2018-06-04T16:30:00Z,PT30M,17.9,0.06,88,65.7,15.0,219,0,0,219,206,219,28.8,82.9,0.0,1019.6,38,4.5,49
2018-06-04T17:30:00Z,2018-06-04T17:00:00Z,PT30M,17.9,0.06,84,60.5,15.0,212,0,0,212,199,212,29.0,83.0,0.0,1019.5,39,4.6,56
2018-06-04T18:00:00Z,2018-06-04T17:30:00Z,PT30M,17.9,0.06,80,64.3,15.0,154,0,0,154,145,154,29.2,83.0,0.0,1019.4,40,4.6,62
2018-06-04T18:30:00Z,2018-06-04T18:00:00Z,PT30M,17.9,0.06,77,44.2,15.0,172,22,7,178,164,196,29.3,83.0,0.0,1019.3,40,4.6,68
2018-06-04T19:00:00Z,2018-06-04T18:30:00Z,PT30M,17.9,0.06,73,33.3,15.0,135,52,16,151,132,194,29.3,83.0,0.0,1019.3,39,4.6,74
2018-06-04T19:30:00Z,2018-06-04T19:00:00Z,PT30M,17.9,0.06,70,48.3,15.0,59,5,0,60,56,60,29.3,83.0,0.0,1019.2,39,4.7,80
2018-06-04T20:00:00Z,2018-06-04T19:30:00Z,PT30M,17.9,0.06,66,61.1,15.0,21,11,1,22,19,21,29.3,82.9,0.0,1019.2,39,4.7,86
2018-06-04T20:30:00Z,2018-06-04T20:00:00Z,PT30M,17.9,0.06,62,74.6,15.0,0,0,0,0,0,0,29.2,82.9,0.0,1019.1,38,4.7,92
2018-06-04T21:00:00Z,2018-06-04T20:30:00Z,PT30M,18.0,0.06,58,69.3,15.0,0,0,0,0,0,0,29.2,82.9,0.0,1019.1,38,4.7,97
2018-06-04T21:30:00Z,2018-06-04T21:00:00Z,PT30M,18.0,0.06,53,69.0,15.0,0,0,0,0,0,0,29.4,82.4,0.0,1019.1,38,4.6,102
2018-06-04T22:00:00Z,2018-06-04T21:30:00Z,PT30M,18.1,0.06,48,69.0,14.9,0,0,0,0,0,0,29.7,81.6,0.0,1019.2,38,4.5,107
2018-06-04T22:30:00Z,2018-06-04T22:00:00Z,PT30M,18.2,0.06,42,69.3,14.9,0,0,0,0,0,0,29.9,80.8,0.0,1019.3,38,4.4,112
2018-06-04T23:00:00Z,2018-06-04T22:30:00Z,PT30M,18.3,0.06,36,70.0,14.8,0,0,0,0,0,0,30.2,80.0,0.0,1019.5,38,4.2,116
2018-06-04T23:30:00Z,2018-06-04T23:00:00Z,PT30M,18.4,0.06,29,70.7,14.8,0,0,0,0,0,0,30.5,79.2,0.0,1019.6,39,4.1,119
2018-06-05T00:00:00Z,2018-06-04T23:30:00Z,PT30M,18.5,0.06,22,71.5,14.7,0,0,0,0,0,0,30.8,78.5,0.0,1019.7,39,4.0,122
2018-06-05T00:30:00Z,2018-06-05T00:00:00Z,PT30M,18.5,0.06,14,71.2,14.7,0,0,0,0,0,0,30.9,78.6,0.0,1019.7,39,3.9,124
2018-06-05T01:00:00Z,2018-06-05T00:30:00Z,PT30M,18.4,0.06,6,70.0,14.8,0,0,0,0,0,0,30.9,79.5,0.0,1019.5,38,3.8,125
2018-06-05T01:30:00Z,2018-06-05T01:00:00Z,PT30M,18.3,0.06,-3,59.7,14.9,0,0,0,0,0,0,31.0,80.5,0.0,1019.3,38,3.7,125
2018-06-05T02:00:00Z,2018-06-05T01:30:00Z,PT30M,18.2,0.06,-11,0.9,15.0,0,0,0,0,0,0,31.0,81.5,0.0,1019.2,37,3.6,124
2018-06-05T02:30:00Z,2018-06-05T02:00:00Z,PT30M,18.1,0.05,-19,0.0,15.1,0,0,0,0,0,0,31.0,82.5,0.0,1019.0,37,3.6,122
2018-06-05T03:00:00Z,2018-06-05T02:30:00Z,PT30M,18.0,0.05,-27,0.0,15.2,0,0,0,0,0,0,31.0,83.5,0.0,1018.9,36,3.5,120
2018-06-05T03:30:00Z,2018-06-05T03:00:00Z,PT30M,18.0,0.05,-34,0.0,15.2,0,0,0,0,0,0,31.1,84.1,0.0,1018.8,35,3.4,117
2018-06-05T04:00:00Z,2018-06-05T03:30:00Z,PT30M,17.9,0.05,-40,0.0,15.3,0,0,0,0,0,0,31.1,84.4,0.0,1018.7,34,3.4,113
2018-06-05T04:30:00Z,2018-06-05T04:00:00Z,PT30M,17.9,0.05,-46,0.0,15.3,0,0,0,0,0,0,31.2,84.6,0.0,1018.7,32,3.3,109
2018-06-05T05:00:00Z,2018-06-05T04:30:00Z,PT30M,17.9,0.05,-51,0.0,15.3,0,0,0,0,0,0,31.2,84.8,0.0,1018.6,31,3.3,104
2018-06-05T05:30:00Z,2018-06-05T05:00:00Z,PT30M,17.8,0.05,-56,0.0,15.3,0,0,0,0,0,0,31.2,85.1,0.0,1018.6,29,3.3,99
2018-06-05T06:00:00Z,2018-06-05T05:30:00Z,PT30M,17.8,0.05,-60,0.0,15.3,0,0,0,0,0,0,31.3,85.3,0.0,1018.5,28,3.2,94
2018-06-05T06:30:00Z,2018-06-05T06:00:00Z,PT30M,17.8,0.05,-65,3.5,15.3,14,41,4,17,13,13,31.3,85.5,0.0,1018.6,27,3.2,88
2018-06-05T07:00:00Z,2018-06-05T06:30:00Z,PT30M,17.8,0.05,-68,33.4,15.4,58,1,0,58,55,58,31.3,85.7,0.0,1018.6,27,3.2,82
2018-06-05T07:30:00Z,2018-06-05T07:00:00Z,PT30M,17.8,0.05,-72,48.3,15.4,94,0,0,94,89,94,31.3,85.9,0.0,1018.7,28,3.2,76
2018-06-05T08:00:00Z,2018-06-05T07:30:00Z,PT30M,17.8,0.05,-76,55.3,15.4,129,0,0,129,121,129,31.2,86.0,0.0,1018.8,28,3.1,70
2018-06-05T08:30:00Z,2018-06-05T08:00:00Z,PT30M,17.8,0.05,-79,53.1,15.5,186,0,0,186,175,186,31.2,86.2,0.0,1018.8,28,3.1,64
2018-06-05T09:00:00Z,2018-06-05T08:30:00Z,PT30M,17.8,0.05,-82,48.0,15.5,261,0,0,261,245,261,31.2,86.3,0.0,1018.9,28,3.1,58
2018-06-05T09:30:00Z,2018-06-05T09:00:00Z,PT30M,18.1,0.05,-86,44.4,15.5,334,0,0,334,314,334,31.1,85.1,0.0,1019.0,28,3.0,51
2018-06-05T10:00:00Z,2018-06-05T09:30:00Z,PT30M,18.5,0.05,-90,40.0,15.5,417,0,0,417,391,417,30.8,82.7,0.0,1019.1,27,2.7,45
2018-06-05T10:30:00Z,2018-06-05T10:00:00Z,PT30M,18.9,0.05,-94,44.6,15.5,431,0,0,431,405,431,30.6,80.4,0.0,1019.1,26,2.5,39
2018-06-05T11:00:00Z,2018-06-05T10:30:00Z,PT30M,19.4,0.05,-99,48.1,15.5,443,0,0,443,416,443,30.3,78.1,0.0,1019.2,24,2.3,33
2018-06-05T11:30:00Z,2018-06-05T11:00:00Z,PT30M,19.8,0.05,-106,52.1,15.5,439,0,0,439,412,439,30.1,75.9,0.0,1019.3,22,2.1,26
2018-06-05T12:00:00Z,2018-06-05T11:30:00Z,PT30M,20.2,0.05,-115,59.8,15.4,388,0,0,388,364,388,29.8,73.9,0.0,1019.4,20,1.9,21
2018-06-05T12:30:00Z,2018-06-05T12:00:00Z,PT30M,20.3,0.05,-130,67.1,15.5,330,0,0,330,310,330,29.7,73.9,0.0,1019.4,14,1.8,15
2018-06-05T13:00:00Z,2018-06-05T12:30:00Z,PT30M,19.9,0.05,-156,65.8,15.6,349,0,0,349,328,349,29.7,76.1,0.0,1019.3,6,1.9,11
2018-06-05T13:30:00Z,2018-06-05T13:00:00Z,PT30M,19.5,0.05,168,63.9,15.7,370,0,0,370,347,370,29.6,78.4,0.0,1019.2,358,2.0,11
2018-06-05T14:00:00Z,2018-06-05T13:30:00Z,PT30M,19.1,0.05,138,59.1,15.7,413,0,0,413,388,413,29.6,80.7,0.0,1019.1,351,2.1,14
2018-06-05T14:30:00Z,2018-06-05T14:00:00Z,PT30M,18.8,0.05,120,56.3,15.8,429,0,0,429,403,429,29.5,83.1,0.0,1019.1,345,2.3,19
2018-06-05T15:00:00Z,2018-06-05T14:30:00Z,PT30M,18.4,0.05,109,56.3,15.9,410,0,0,410,385,410,29.4,85.6,0.0,1019.0,340,2.4,24
2018-06-05T15:30:00Z,2018-06-05T15:00:00Z,PT30M,18.2,0.05,102,52.7,16.0,417,0,0,417,392,417,29.3,86.9,0.0,1018.9,338,2.6,30
2018-06-05T16:00:00Z,2018-06-05T15:30:00Z,PT30M,18.2,0.05,96,46.1,16.0,437,0,0,437,411,437,29.1,86.9,0.0,1018.7,338,2.8,37
2018-06-05T16:30:00Z,2018-06-05T16:00:00Z,PT30M,18.3,0.05,91,38.3,16.1,423,37,27,450,421,465,29.0,87.0,0.0,1018.6,338,3.0,43
2018-06-05T17:00:00Z,2018-06-05T16:30:00Z,PT30M,18.3,0.05,87,36.2,16.1,403,8,5,408,383,412,28.8,87.0,0.0,1018.5,338,3.2,49
2018-06-05T17:30:00Z,2018-06-05T17:00:00Z,PT30M,18.3,0.05,84,44.9,16.1,300,0,0,300,282,300,28.6,87.1,0.0,1018.4,339,3.4,55
2018-06-05T18:00:00Z,2018-06-05T17:30:00Z,PT30M,18.4,0.05,80,56.7,16.2,191,0,0,191,180,191,28.4,87.1,0.0,1018.3,339,3.6,62
2018-06-05T18:30:00Z,2018-06-05T18:00:00Z,PT30M,18.4,0.05,77,58.3,16.2,137,0,0,137,129,137,28.2,87.2,0.0,1018.3,340,3.8,68
2018-06-05T19:00:00Z,2018-06-05T18:30:00Z,PT30M,18.4,0.05,73,52.1,16.2,109,0,0,109,103,109,28.0,87.1,0.0,1018.4,341,3.8,74
2018-06-05T19:30:00Z,2018-06-05T19:00:00Z,PT30M,18.4,0.05,70,44.9,16.2,66,0,0,66,62,66,27.9,87.1,0.0,1018.4,343,3.9,80
2018-06-05T20:00:00Z,2018-06-05T19:30:00Z,PT30M,18.4,0.05,66,9.0,16.3,29,73,6,36,27,28,27.7,87.1,0.0,1018.5,345,3.9,86
2018-06-05T20:30:00Z,2018-06-05T20:00:00Z,PT30M,18.5,0.05,62,0.0,16.3,1,5,0,2,1,1,27.5,87.1,0.0,1018.6,346,4.0,92
2018-06-05T21:00:00Z,2018-06-05T20:30:00Z,PT30M,18.5,0.05,58,0.0,16.3,0,0,0,0,0,0,27.4,87.0,0.0,1018.7,347,4.1,97
2018-06-05T21:30:00Z,2018-06-05T21:00:00Z,PT30M,18.5,0.05,53,0.0,16.2,0,0,0,0,0,0,27.5,86.7,0.0,1018.8,345,4.1,102
2018-06-05T22:00:00Z,2018-06-05T21:30:00Z,PT30M,18.5,0.05,48,0.0,16.1,0,0,0,0,0,0,27.8,86.2,0.0,1018.8,339,4.2,107
2018-06-05T22:30:00Z,2018-06-05T22:00:00Z,PT30M,18.5,0.05,42,0.0,16.0,0,0,0,0,0,0,28.2,85.6,0.0,1018.9,334,4.3,111
2018-06-05T23:00:00Z,2018-06-05T22:30:00Z,PT30M,18.4,0.05,36,0.0,15.9,0,0,0,0,0,0,28.5,85.1,0.0,1019.0,328,4.5,115
2018-06-05T23:30:00Z,2018-06-05T23:00:00Z,PT30M,18.4,0.05,29,0.0,15.8,0,0,0,0,0,0,28.9,84.5,0.0,1019.0,324,4.7,119
2018-06-06T00:00:00Z,2018-06-05T23:30:00Z,PT30M,18.4,0.05,22,0.0,15.7,0,0,0,0,0,0,29.3,84.0,0.0,1019.1,319,5.0,122
2018-06-06T00:30:00Z,2018-06-06T00:00:00Z,PT30M,18.5,0.05,14,0.0,15.8,0,0,0,0,0,0,29.4,84.6,0.0,1019.0,320,5.1,124
2018-06-06T01:00:00Z,2018-06-06T00:30:00Z,PT30M,18.6,0.05,6,0.0,16.2,0,0,0,0,0,0,29.4,86.2,0.0,1018.7,325,5.2,125
2018-06-06T01:30:00Z,2018-06-06T01:00:00Z,PT30M,18.7,0.05,-3,0.0,16.6,0,0,0,0,0,0,29.3,87.9,0.0,1018.5,330,5.4,125
2018-06-06T02:00:00Z,2018-06-06T01:30:00Z,PT30M,18.8,0.05,-11,0.0,17.1,0,0,0,0,0,0,29.3,89.6,0.0,1018.2,335,5.5,124
2018-06-06T02:30:00Z,2018-06-06T02:00:00Z,PT30M,18.9,0.06,-19,0.0,17.5,0,0,0,0,0,0,29.3,91.3,0.0,1018.0,339,5.8,122
2018-06-06T03:00:00Z,2018-06-06T02:30:00Z,PT30M,19.0,0.06,-27,0.0,17.9,0,0,0,0,0,0,29.2,93.0,0.0,1017.8,343,6.0,120
2018-06-06T03:30:00Z,2018-06-06T03:00:00Z,PT30M,19.1,0.06,-34,0.0,18.1,0,0,0,0,0,0,29.1,94.0,0.0,1017.6,347,6.2,117
2018-06-06T04:00:00Z,2018-06-06T03:30:00Z,PT30M,19.1,0.06,-40,0.0,18.1,0,0,0,0,0,0,28.9,94.1,0.0,1017.6,351,6.3,113
2018-06-06T04:30:00Z,2018-06-06T04:00:00Z,PT30M,19.0,0.06,-46,7.5,18.1,0,0,0,0,0,0,28.7,94.2,0.0,1017.6,354,6.4,109
2018-06-06T05:00:00Z,2018-06-06T04:30:00Z,PT30M,19.0,0.06,-51,50.4,18.1,0,0,0,0,0,0,28.5,94.4,0.0,1017.5,357,6.5,104
2018-06-06T05:30:00Z,2018-06-06T05:00:00Z,PT30M,19.0,0.06,-56,51.2,18.1,0,0,0,0,0,0,28.3,94.5,0.0,1017.5,0,6.7,99
2018-06-06T06:00:00Z,2018-06-06T05:30:00Z,PT30M,19.0,0.06,-60,50.9,18.1,0,0,0,0,0,0,28.1,94.6,0.0,1017.5,3,6.8,94
2018-06-06T06:30:00Z,2018-06-06T06:00:00Z,PT30M,18.9,0.06,-64,47.2,18.0,12,0,0,12,11,12,28.0,94.6,0.0,1017.6,5,6.9,88
2018-06-06T07:00:00Z,2018-06-06T06:30:00Z,PT30M,18.9,0.06,-68,39.3,18.0,55,0,0,55,52,55,28.1,94.5,0.0,1017.7,7,6.8,82
2018-06-06T07:30:00Z,2018-06-06T07:00:00Z,PT30M,18.8,0.06,-72,43.7,17.9,107,0,0,107,101,107,28.1,94.3,0.0,1017.9,8,6.6,76
2018-06-06T08:00:00Z,2018-06-06T07:30:00Z,PT30M,18.8,0.06,-75,42.3,17.8,168,0,0,168,159,168,28.2,94.2,0.0,1018.1,9,6.5,70
2018-06-06T08:30:00Z,2018-06-06T08:00:00Z,PT30M,18.7,0.06,-79,35.7,17.8,247,25,12,259,241,276,28.2,94.1,0.0,1018.2,11,6.4,64
2018-06-06T09:00:00Z,2018-06-06T08:30:00Z,PT30M,18.7,0.06,-82,15.7,17.7,215,388,213,428,362,649,28.3,93.9,0.0,1018.4,12,6.3,58
2018-06-06T09:30:00Z,2018-06-06T09:00:00Z,PT30M,18.8,0.06,-86,4.8,17.6,152,682,425,577,489,880,28.1,93.0,0.0,1018.6,13,6.0,51
